split,hbar_s,pfail,label
train,0.978646,0.187645,0
train,1.321775,0.104142,0
train,1.569807,0.066090,0
train,1.427390,0.086008,0
train,1.167889,0.136569,0
train,0.955919,0.194677,0
train,1.359467,0.097312,0
train,1.268046,0.114608,0
train,1.418558,0.087408,0
train,1.340552,0.100688,0
train,1.464866,0.080293,0
train,0.989429,0.184378,0
train,1.545218,0.069192,0
train,1.209280,0.127093,0
train,1.772578,0.045039,0
train,0.943244,0.198684,1
train,1.670789,0.054658,0
train,1.209373,0.127072,0
train,0.954575,0.195099,0
train,1.004834,0.179787,0
train,1.053896,0.165762,0
train,1.277250,0.112753,0
train,1.306851,0.106961,0
train,0.977890,0.187876,1
train,1.142694,0.142624,0
train,1.792681,0.043340,0
train,1.668263,0.054920,0
train,1.280897,0.112025,1
train,1.161401,0.138107,1
train,1.186009,0.132349,0
train,1.334055,0.101871,0
train,0.843162,0.232497,0
train,1.072787,0.160600,0
train,0.649425,0.308622,0
train,1.269767,0.114259,0
train,1.344159,0.100036,0
train,1.005044,0.179725,0
train,1.622196,0.059906,0
train,0.782270,0.254945,0
train,0.710688,0.283094,0
train,1.217336,0.125315,0
train,1.464129,0.080402,0
train,1.655178,0.056295,0
train,1.012335,0.177584,0
train,1.473604,0.079011,1
train,1.138447,0.143666,0
train,1.098212,0.153859,0
train,1.415098,0.087962,0
train,1.345697,0.099760,0
train,0.677082,0.296939,0
train,1.592962,0.063286,0
train,1.564027,0.066807,0
train,0.962331,0.192673,0
train,1.268741,0.114467,0
train,1.298209,0.108624,0
train,1.228202,0.122951,0
train,0.984908,0.185742,0
train,0.948513,0.197011,0
train,1.142334,0.142712,0
train,1.501819,0.074999,0
train,1.313080,0.105776,0
train,1.038816,0.169977,0
train,1.381510,0.093506,1
train,0.295437,0.475470,1
train,1.494630,0.076003,0
train,0.628086,0.317807,0
train,1.041268,0.169286,0
train,0.814099,0.243036,1
train,0.761596,0.262883,0
train,1.498248,0.075496,0
train,1.009690,0.178359,0
train,1.253951,0.117502,0
train,1.135924,0.144289,0
train,1.293112,0.109616,0
train,1.173047,0.135357,0
train,0.765102,0.261525,0
train,1.448880,0.082687,0
train,1.001873,0.180663,1
train,0.683025,0.294462,0
train,1.021565,0.174903,0
train,1.600228,0.062430,0
train,1.405067,0.089586,0
train,1.045404,0.168125,0
train,1.045223,0.168176,0
train,1.053509,0.165869,0
train,1.773024,0.045001,0
train,1.264581,0.115314,0
train,1.279012,0.112400,0
train,1.459085,0.081152,0
train,1.221637,0.124375,0
train,1.072287,0.160735,1
train,1.091095,0.155722,0
train,1.128520,0.146128,0
train,1.138833,0.143571,0
train,1.368289,0.095772,0
train,1.165584,0.137114,1
train,1.369792,0.095512,0
train,1.125785,0.146812,0
train,1.173591,0.135229,0
train,0.550540,0.352358,0
train,1.424898,0.086401,0
train,1.253947,0.117503,0
train,1.449403,0.082608,0
train,0.281123,0.482618,1
train,1.776512,0.044702,0
train,1.108123,0.151294,0
train,1.482455,0.077732,0
train,0.838028,0.234335,0
train,1.333832,0.101912,0
train,0.833975,0.235794,0
train,0.962869,0.192505,0
train,1.724209,0.049390,0
train,1.092795,0.155275,0
train,1.215230,0.125778,1
train,1.411020,0.088619,0
train,1.298705,0.108528,0
train,1.195126,0.130268,0
train,1.259488,0.116358,0
train,1.871025,0.037286,0
train,1.132714,0.145084,0
train,1.210330,0.126860,0
train,1.465196,0.080244,0
train,1.481658,0.077846,0
train,1.506109,0.074406,0
train,1.341619,0.100495,0
train,0.807099,0.245623,0
train,1.640029,0.057927,0
train,0.806096,0.245994,0
train,1.240791,0.120260,0
train,0.923717,0.204978,0
train,1.130758,0.145570,0
train,1.248629,0.118611,0
train,1.246407,0.119076,0
train,1.276576,0.112888,0
train,1.634113,0.058577,0
train,1.286060,0.111001,0
train,1.076753,0.159533,0
train,1.439226,0.084165,0
train,1.506841,0.074305,0
train,0.781718,0.255155,0
train,1.329220,0.102760,1
train,1.360352,0.097157,0
train,1.060731,0.163879,0
train,1.562712,0.066971,0
train,1.104983,0.152103,1
train,1.187673,0.131968,0
train,1.098078,0.153894,0
train,1.154674,0.139718,0
train,0.821117,0.240462,0
train,0.717985,0.280140,0
train,1.628352,0.059216,0
train,0.895912,0.214195,0
train,0.852582,0.229150,1
train,0.503983,0.373899,0
train,0.958311,0.193927,0
train,0.753073,0.266201,0
train,1.642605,0.057647,0
train,1.452945,0.082072,0
train,0.943555,0.198585,1
train,1.825731,0.040679,0
train,1.444530,0.083350,0
train,1.052551,0.166134,0
train,0.400178,0.423652,0
train,1.837283,0.039787,0
train,0.733128,0.274069,0
train,0.656380,0.305660,1
train,1.456771,0.081497,0
train,1.881926,0.036511,0
train,1.565282,0.066651,1
train,1.319173,0.104629,0
train,1.328426,0.102907,0
train,1.406025,0.089429,0
train,1.377679,0.094157,0
train,1.234357,0.121629,0
train,1.181260,0.133444,0
train,1.131222,0.145454,1
train,0.923811,0.204948,1
train,1.065797,0.162494,0
train,0.642113,0.311752,0
train,1.120498,0.148142,1
train,0.853423,0.228853,0
train,0.818923,0.241265,0
train,1.203968,0.128277,0
train,1.567601,0.066363,0
train,1.425495,0.086307,0
train,0.678850,0.296201,1
train,0.853112,0.228963,0
train,1.432231,0.085250,0
train,0.855254,0.228207,0
train,1.082610,0.157968,0
train,1.315016,0.105411,0
train,0.859497,0.226715,1
train,1.181613,0.133363,0
train,0.749792,0.267485,0
train,0.969590,0.190423,1
train,1.245935,0.119175,0
train,0.672102,0.299024,1
train,1.282142,0.111777,0
train,1.144109,0.142278,0
train,1.315747,0.105273,0
train,1.217174,0.125351,0
train,1.559242,0.067406,0
train,1.187567,0.131992,0
train,1.021178,0.175015,1
train,1.186689,0.132193,1
train,1.312989,0.105794,1
train,1.164658,0.137333,0
train,1.162178,0.137922,0
train,0.939402,0.199911,0
train,0.951130,0.196183,0
train,0.729218,0.275629,0
train,1.674873,0.054237,0
train,0.776841,0.257014,0
train,0.942128,0.199040,1
train,0.934478,0.201492,0
train,1.418477,0.087421,0
train,1.061515,0.163664,0
train,1.524323,0.071934,0
train,0.947953,0.197188,0
train,1.233698,0.121770,0
train,0.899396,0.213024,0
train,1.793545,0.043268,0
train,0.793720,0.250617,0
train,1.242946,0.119805,0
train,1.340133,0.100764,0
train,1.274140,0.113377,1
train,1.094414,0.154851,0
train,1.111054,0.150543,0
train,1.163143,0.137693,0
train,1.105899,0.151867,1
train,1.439164,0.084174,0
train,1.813157,0.041673,0
train,0.982752,0.186396,0
train,0.739059,0.271715,1
train,1.123515,0.147382,0
train,1.923913,0.033667,0
train,0.908898,0.209853,0
train,1.641735,0.057741,0
train,1.653310,0.056494,0
train,0.983924,0.186041,0
train,1.320695,0.104344,0
train,1.638519,0.058092,0
train,1.036262,0.170699,0
train,1.088926,0.156294,1
train,0.975496,0.188608,0
train,0.845573,0.231637,0
train,0.955217,0.194897,0
train,0.782818,0.254737,1
train,1.160225,0.138388,0
train,0.919008,0.206518,0
train,1.220136,0.124702,0
train,0.683231,0.294376,0
train,1.249264,0.118478,0
train,1.400059,0.090406,0
train,0.551879,0.351747,0
train,1.262217,0.115797,1
train,1.518301,0.072743,0
train,0.787108,0.253110,1
train,1.651772,0.056658,0
train,1.275706,0.113062,1
train,0.938496,0.200201,0
train,1.133269,0.144946,0
train,1.317498,0.104943,0
train,1.172802,0.135414,0
train,1.311627,0.106052,0
train,0.873798,0.221737,0
train,1.200808,0.128986,0
train,0.725886,0.276962,0
train,1.116632,0.149121,0
train,0.878828,0.220005,0
train,0.929341,0.203150,0
train,1.520828,0.072402,0
train,1.477393,0.078461,0
train,1.332741,0.102112,0
train,0.822306,0.240028,0
train,1.055077,0.165435,0
train,1.513929,0.073335,0
train,1.192515,0.130862,0
train,1.845799,0.039141,0
train,1.267995,0.114619,0
train,1.207615,0.127463,0
train,1.057265,0.164831,0
train,1.190062,0.131421,0
train,1.104259,0.152290,0
train,1.362433,0.096792,0
train,1.437011,0.084507,0
train,0.914203,0.208098,1
train,0.750630,0.267157,0
train,0.599138,0.330496,0
train,1.302397,0.107816,0
train,0.818990,0.241240,1
train,0.504133,0.373829,0
train,1.266574,0.114908,1
train,1.897900,0.035403,0
train,1.148179,0.141287,0
train,1.401547,0.090162,0
train,1.174549,0.135005,0
train,1.120333,0.148184,0
train,1.425723,0.086271,0
train,1.062918,0.163280,0
train,1.230218,0.122517,1
train,1.246509,0.119055,0
train,0.949573,0.196675,0
train,1.447613,0.082880,0
train,1.097512,0.154041,0
train,0.923276,0.205122,0
train,1.310953,0.106180,0
train,0.880460,0.219445,1
train,1.158454,0.138811,0
train,1.147264,0.141509,0
train,1.475769,0.078697,0
train,1.292409,0.109753,0
train,1.142492,0.142673,0
train,1.395330,0.091188,0
train,1.567062,0.066429,0
train,1.317343,0.104972,0
train,1.153106,0.140095,0
train,0.756449,0.264883,0
train,0.830466,0.237062,0
train,1.058433,0.164510,0
train,0.967146,0.191178,0
train,1.093909,0.154983,0
train,1.166995,0.136780,0
train,1.308908,0.106569,0
train,1.128850,0.146045,0
train,1.295950,0.109063,0
train,1.169342,0.136227,0
train,0.557360,0.349250,1
train,0.868199,0.223677,0
train,1.106774,0.151642,0
train,0.787092,0.253116,0
train,1.329979,0.102620,0
train,1.609225,0.061384,0
train,1.515629,0.073104,0
train,1.085967,0.157076,0
train,1.597218,0.062783,0
train,1.194600,0.130388,1
train,1.048874,0.167156,0
train,0.965979,0.191540,1
train,1.059259,0.164283,1
train,1.033547,0.171470,1
train,1.201125,0.128914,0
train,1.198172,0.129579,0
train,1.150914,0.140624,0
train,1.281081,0.111988,0
train,1.507194,0.074256,0
train,1.434866,0.084840,0
train,0.704531,0.285601,0
train,0.383824,0.431663,1
train,1.430296,0.085552,0
train,0.739936,0.271367,0
train,1.082570,0.157978,1
train,0.798966,0.248651,0
train,0.609406,0.325966,1
train,1.312439,0.105898,0
train,1.377747,0.094146,0
train,0.977047,0.188133,1
train,0.372687,0.437138,0
train,0.986127,0.185374,1
train,1.267541,0.114711,0
train,0.706327,0.284868,0
train,1.205008,0.128044,0
train,1.145407,0.141961,0
train,1.323787,0.103767,0
train,1.185874,0.132380,0
train,0.858079,0.227213,0
train,1.508971,0.074012,0
train,1.102441,0.152760,1
train,1.141809,0.142841,1
train,0.870020,0.223045,0
train,1.017015,0.176221,0
train,0.884559,0.218043,0
train,1.098116,0.153884,0
train,1.663513,0.055415,0
train,0.738430,0.271964,1
train,0.665932,0.301618,0
train,1.591351,0.063478,0
train,1.087203,0.156749,0
train,0.949278,0.196768,1
train,1.461971,0.080722,0
train,0.968315,0.190817,0
train,1.697803,0.051931,0
train,1.353378,0.098388,0
train,1.003627,0.180144,0
train,1.797192,0.042967,0
train,0.968286,0.190826,0
train,1.372629,0.095023,0
train,1.239788,0.120473,0
train,1.540522,0.069800,0
train,1.618453,0.060329,0
train,1.159601,0.138537,0
train,0.923975,0.204894,0
train,1.287992,0.110620,0
train,0.946685,0.197590,0
train,1.754016,0.046664,0
train,1.190961,0.131216,1
train,1.040404,0.169529,0
train,1.205404,0.127956,0
train,0.745862,0.269029,0
train,0.858516,0.227060,0
train,1.510124,0.073854,0
train,0.952932,0.195615,0
val,0.835927,0.235091,0
val,1.310996,0.106172,0
val,1.505711,0.074461,0
val,1.365686,0.096224,0
val,1.448814,0.082697,1
val,0.922961,0.205225,0
val,0.723457,0.277937,0
val,1.600400,0.062410,0
val,1.053196,0.165955,1
val,1.074750,0.160071,0
val,1.548458,0.068776,0
val,1.316869,0.105061,0
val,1.286766,0.110861,0
val,1.799501,0.042778,0
val,0.956945,0.194355,0
val,1.428352,0.085857,0
val,1.167104,0.136754,0
val,1.230578,0.122439,0
val,1.608541,0.061463,0
val,1.302351,0.107825,0
val,1.311489,0.106078,0
val,1.471752,0.079281,0
val,1.040514,0.169498,1
val,0.898237,0.213413,0
val,0.836557,0.234864,0
val,0.560093,0.348008,1
val,1.766862,0.045534,0
val,0.819037,0.241223,1
val,1.083624,0.157698,0
val,1.066956,0.162179,0
val,1.242222,0.119957,0
val,1.394721,0.091289,0
val,1.408142,0.089085,0
val,0.975077,0.188736,1
val,1.099863,0.153429,0
val,1.234774,0.121540,0
val,1.075393,0.159898,1
val,1.632204,0.058788,0
val,1.297292,0.108802,0
val,1.370463,0.095396,0
val,1.348864,0.099192,0
val,1.502042,0.074968,0
val,1.204306,0.128201,0
val,0.760950,0.263133,0
val,1.269906,0.114231,0
val,0.954593,0.195093,0
val,0.991415,0.183781,0
val,1.325909,0.103373,0
val,1.521485,0.072314,0
val,1.156381,0.139307,0
val,1.242650,0.119867,0
val,1.660664,0.055714,0
val,1.222226,0.124246,0
val,1.930505,0.033241,0
val,1.319653,0.104539,0
val,0.621771,0.320553,0
val,1.376002,0.094444,0
val,1.264348,0.115361,0
val,1.536926,0.070269,0
val,1.351954,0.098641,0
val,1.108463,0.151207,0
val,0.782711,0.254777,0
val,1.087293,0.156725,0
val,0.894844,0.214555,0
val,0.975843,0.188502,0
val,1.326574,0.103249,0
val,1.650971,0.056744,0
val,1.268401,0.114536,0
val,0.791235,0.251552,1
val,1.283381,0.111531,1
val,1.508989,0.074010,0
val,0.967065,0.191203,0
val,1.109795,0.150865,0
val,1.154406,0.139782,0
val,0.914531,0.207990,0
val,1.344484,0.099978,0
val,1.113716,0.149863,0
val,1.275860,0.113031,0
val,0.883752,0.218319,0
val,1.018763,0.175714,0
val,1.366714,0.096045,0
val,1.038150,0.170165,0
val,1.668089,0.054938,0
val,1.030109,0.172449,0
val,1.217405,0.125300,0
val,1.429777,0.085634,1
val,0.724490,0.277522,0
val,0.621757,0.320559,1
val,0.692303,0.290620,1
val,1.528775,0.071342,0
val,0.984443,0.185883,0
val,1.917460,0.034090,0
val,0.980726,0.187012,1
val,1.205365,0.127964,0
val,1.612633,0.060993,0
val,1.751828,0.046859,0
val,1.768451,0.045396,0
val,1.512510,0.073528,0
val,1.457219,0.081430,0
val,1.327758,0.103030,0
val,1.383508,0.093167,0
val,0.984644,0.185822,0
val,0.904540,0.211303,1
val,1.148988,0.141091,0
val,1.098945,0.153668,1
val,1.014032,0.177089,0
val,1.358916,0.097409,0
val,1.436592,0.084572,0
val,1.176522,0.134545,0
val,1.593259,0.063251,0
val,0.807493,0.245476,1
val,1.091902,0.155510,1
val,0.934953,0.201338,0
val,0.590039,0.334538,0
val,1.125196,0.146960,0
val,1.113476,0.149924,0
val,1.604035,0.061985,0
val,1.339244,0.100925,0
val,0.842744,0.232647,0
val,1.706228,0.051107,0
val,1.516310,0.073012,0
val,1.324629,0.103610,0
val,1.082055,0.158115,0
val,0.862168,0.225780,0
val,1.038338,0.170112,0
val,1.476625,0.078573,0
val,1.715376,0.050227,0
val,1.612973,0.060954,0
val,1.003345,0.180227,0
val,0.814115,0.243030,0
val,1.192266,0.130918,0
val,0.619468,0.321557,0
val,1.246950,0.118962,0
val,1.105719,0.151913,0
val,1.010189,0.178212,0
val,0.671589,0.299239,1
val,1.304080,0.107492,0
val,0.990190,0.184149,0
val,0.799025,0.248629,0
val,0.288321,0.479023,0
val,1.141746,0.142856,1
val,1.681675,0.053543,0
val,1.648378,0.057022,0
val,1.012871,0.177428,0
val,0.969336,0.190502,0
val,1.290632,0.110101,1
val,0.850484,0.229893,0
val,1.240538,0.120314,0
val,1.379824,0.093792,0
val,1.518080,0.072773,0
val,1.119954,0.148280,0
val,1.088898,0.156301,0
val,0.886605,0.217346,0
val,0.901936,0.212173,0
val,1.082056,0.158115,0
val,1.260210,0.116209,0
val,1.424075,0.086531,0
val,0.909046,0.209804,0
val,1.597807,0.062714,0
val,1.068663,0.161715,0
val,1.143590,0.142405,1
val,0.925836,0.204288,0
val,0.422728,0.412674,0
val,1.415214,0.087943,0
val,1.371053,0.095294,0
val,1.065602,0.162548,0
val,1.170097,0.136049,0
val,1.304782,0.107357,0
val,0.681236,0.295206,1
val,0.991284,0.183820,0
val,1.388279,0.092364,0
val,0.773713,0.258211,0
val,1.238067,0.120838,0
val,0.743025,0.270147,0
val,1.289929,0.110239,0
val,1.139308,0.143455,1
val,0.665460,0.301817,1
val,1.499422,0.075333,0
val,0.929623,0.203059,0
val,0.906924,0.210509,1
val,1.210171,0.126895,0
val,1.494591,0.076009,0
val,0.845253,0.231751,0
val,1.168504,0.136424,0
val,1.278645,0.112474,0
val,1.357932,0.097582,0
val,1.202932,0.128509,0
val,1.039892,0.169673,0
val,0.901723,0.212244,0
val,1.175843,0.134703,0
val,0.828358,0.237825,0
val,0.273595,0.486381,0
val,1.280968,0.112010,0
val,1.421180,0.086990,0
val,0.441120,0.403783,0
val,0.847081,0.231101,1
val,1.335746,0.101562,1
val,1.767249,0.045500,0
val,1.156238,0.139342,0
val,0.931599,0.202420,0
val,1.095131,0.154663,0
val,1.562463,0.067002,0
val,0.956211,0.194585,0
val,0.910242,0.209408,0
val,1.005177,0.179686,0
val,0.864001,0.225139,0
val,1.186801,0.132168,0
val,1.637404,0.058215,0
val,1.246924,0.118968,0
val,1.074294,0.160194,1
val,1.062457,0.163406,1
val,0.681043,0.295287,0
val,1.414933,0.087988,0
val,1.126649,0.146596,0
val,1.095856,0.154474,0
val,2.107932,0.023540,0
val,1.239626,0.120507,0
val,0.924463,0.204735,0
val,1.022093,0.174750,0
val,1.494534,0.076017,0
val,1.183981,0.132816,0
val,0.718517,0.279925,0
val,1.425769,0.086264,0
val,0.949557,0.196680,1
val,1.711989,0.050551,0
val,1.474014,0.078952,0
val,1.015803,0.176573,1
val,1.534305,0.070612,1
val,1.170357,0.135988,0
val,1.405832,0.089461,0
val,1.295420,0.109166,0
val,0.896093,0.214134,0
val,0.956935,0.194358,0
val,1.458988,0.081166,0
val,1.049567,0.166963,0
val,1.028905,0.172793,0
val,0.863463,0.225327,0
val,1.277080,0.112787,0
val,1.768757,0.045369,0
val,0.829740,0.237324,0
val,1.157266,0.139095,0
val,1.573666,0.065614,0
val,1.126108,0.146731,0
val,1.285712,0.111070,0
val,0.831282,0.236766,0
val,1.278492,0.112504,0
val,1.093857,0.154997,0
val,1.445719,0.083168,0
val,1.506216,0.074391,0
val,1.926869,0.033475,0
val,1.323890,0.103748,0
val,1.247739,0.118797,0
val,1.208315,0.127307,0
val,1.044050,0.168504,0
val,1.251545,0.118002,0
val,1.061380,0.163701,1
val,1.200538,0.129046,0
val,1.545279,0.069184,0
val,0.848037,0.230761,0
val,1.491964,0.076379,0
val,1.545135,0.069203,0
val,1.114579,0.149643,0
val,0.513444,0.369478,0
val,0.967653,0.191021,0
val,1.539098,0.069985,0
val,1.143140,0.142515,0
val,0.850209,0.229990,0
val,0.998568,0.181644,1
val,1.402186,0.090057,0
val,1.314020,0.105599,0
val,1.078320,0.159113,0
val,1.039953,0.169656,0
val,1.032473,0.171775,0
val,0.873277,0.221917,0
val,1.634613,0.058522,0
val,1.053304,0.165925,1
val,1.515148,0.073170,0
val,1.606395,0.061711,0
val,1.449493,0.082594,0
val,1.020514,0.175207,0
val,1.271119,0.113986,0
val,1.142741,0.142612,0
val,0.878889,0.219984,0
val,1.247308,0.118887,0
val,0.796288,0.249653,0
val,1.506304,0.074379,0
val,1.010615,0.178088,0
val,1.210348,0.126856,0
val,1.234986,0.121494,0
val,1.072329,0.160724,0
val,1.326008,0.103354,0
val,1.007529,0.178993,0
val,1.411389,0.088559,0
val,0.746206,0.268894,0
val,1.187914,0.131912,0
val,1.731679,0.048693,0
val,0.849901,0.230100,0
val,0.946677,0.197593,1
val,1.304172,0.107474,0
val,1.203875,0.128298,0
test,1.255189,0.117245,0
test,1.296756,0.108906,1
test,1.340416,0.100713,0
test,1.482910,0.077667,0
test,1.272946,0.113617,0
test,1.077623,0.159300,0
test,1.351772,0.098673,0
test,1.719965,0.049791,0
test,1.110210,0.150759,1
test,0.857641,0.227367,0
test,1.482124,0.077779,0
test,1.113886,0.149820,0
test,0.498199,0.376613,0
test,1.404227,0.089723,0
test,0.989402,0.184386,0
test,1.122840,0.147552,0
test,1.249594,0.118409,0
test,1.207150,0.127566,0
test,1.362836,0.096721,0
test,1.019354,0.175542,0
test,1.303932,0.107521,0
test,1.072136,0.160775,1
test,1.371643,0.095193,0
test,1.334610,0.101770,1
test,0.869368,0.223271,0
test,1.475795,0.078693,0
test,0.989211,0.184444,0
test,1.392417,0.091672,0
test,1.260186,0.116214,0
test,1.701455,0.051573,0
test,1.082960,0.157874,0
test,1.045205,0.168181,0
test,1.144174,0.142262,0
test,1.059046,0.164341,0
test,1.389983,0.092078,0
test,0.665107,0.301966,0
test,0.833895,0.235823,0
test,0.829659,0.237354,0
test,1.435092,0.084804,0
test,1.663184,0.055450,0
test,1.118665,0.148606,0
test,1.099353,0.153562,0
test,1.171016,0.135833,0
test,1.498563,0.075452,0
test,0.871794,0.222430,0
test,1.221511,0.124402,1
test,1.442559,0.083652,0
test,1.300328,0.108214,0
test,1.206874,0.127628,0
test,1.450314,0.082470,0
test,0.339030,0.453774,0
test,1.353363,0.098390,0
test,0.953777,0.195349,0
test,0.600810,0.329756,1
test,1.303361,0.107630,0
test,1.562098,0.067048,0
test,1.108765,0.151130,1
test,1.435862,0.084685,0
test,1.633683,0.058624,0
test,1.544474,0.069288,0
test,1.641989,0.057714,0
test,1.372638,0.095021,0
test,1.172630,0.135454,0
test,0.669410,0.300154,1
test,1.076181,0.159686,0
test,0.897026,0.213820,1
test,1.801283,0.042632,0
test,1.097234,0.154114,0
test,1.186961,0.132131,0
test,1.315446,0.105329,0
test,1.163081,0.137708,0
test,1.658515,0.055941,0
test,0.963205,0.192401,0
test,1.208382,0.127292,1
test,0.927259,0.203826,0
test,0.753993,0.265841,0
test,0.966469,0.191388,1
test,1.138889,0.143558,1
test,1.021209,0.175006,0
test,0.942274,0.198993,1
test,0.728105,0.276074,0
test,1.125068,0.146992,0
test,0.698584,0.288035,0
test,1.378017,0.094100,0
test,1.174732,0.134962,0
test,0.712735,0.282263,0
test,1.057237,0.164839,0
test,0.924353,0.204771,0
test,1.245752,0.119214,0
test,1.552135,0.068306,0
test,0.587448,0.335693,0
test,1.184508,0.132695,0
test,1.101960,0.152885,0
test,1.351402,0.098739,0
test,1.213959,0.126058,0
test,0.924409,0.204753,1
test,1.054284,0.165654,0
test,0.911192,0.209093,0
test,1.472802,0.079128,0
test,1.156393,0.139304,0
test,1.720357,0.049753,0
test,1.131802,0.145310,0
test,0.937478,0.200527,1
test,0.695886,0.289144,0
test,0.609058,0.326119,0
test,0.674759,0.297910,1
test,1.230138,0.122534,0
test,1.302618,0.107773,0
test,0.675643,0.297541,0
test,1.418511,0.087415,0
test,1.005082,0.179714,0
test,1.194038,0.130515,0
test,1.633666,0.058626,0
test,1.419052,0.087329,0
test,1.069441,0.161505,0
test,0.882642,0.218698,0
test,0.504455,0.373678,0
test,0.934254,0.201564,0
test,1.086661,0.156892,0
test,0.853846,0.228704,0
test,1.110623,0.150653,0
test,1.173056,0.135355,0
test,1.082543,0.157985,0
test,0.954999,0.194965,0
test,1.200596,0.129033,0
test,1.282582,0.111690,0
test,0.822880,0.239818,0
test,1.573280,0.065662,0
test,1.120424,0.148161,0
test,1.155655,0.139482,1
test,1.362464,0.096786,0
test,1.219965,0.124740,0
test,1.435941,0.084673,0
test,1.236137,0.121249,0
test,0.966269,0.191450,0
test,1.258451,0.116571,0
test,0.806882,0.245703,1
test,1.182568,0.133142,0
test,1.140031,0.143277,1
test,1.087565,0.156653,0
test,1.111439,0.150444,0
test,0.585445,0.336587,0
test,0.985383,0.185599,0
test,1.177853,0.134235,0
test,1.197957,0.129628,0
test,0.841697,0.233021,0
test,1.529712,0.071217,0
test,0.890148,0.216143,1
test,1.440837,0.083916,0
test,1.278158,0.112571,0
test,0.956132,0.194610,0
test,1.682593,0.053450,0
test,0.791909,0.251298,0
test,1.425746,0.086267,0
test,1.450175,0.082491,0
test,0.948814,0.196915,0
test,1.567740,0.066345,1
test,1.074986,0.160007,0
test,1.236608,0.121149,1
test,1.228097,0.122974,0
test,1.109707,0.150888,0
test,1.393242,0.091534,0
test,1.388047,0.092403,0
test,0.625440,0.318956,0
test,1.541302,0.069699,0
test,0.651252,0.307842,0
test,1.459764,0.081050,0
test,1.488012,0.076939,0
test,0.822710,0.239880,0
test,1.026756,0.173409,0
test,0.818289,0.241497,0
test,1.085524,0.157194,0
test,1.057590,0.164742,0
test,1.383898,0.093101,1
test,1.543093,0.069467,0
test,1.568705,0.066226,0
test,0.981350,0.186822,0
test,1.087233,0.156741,0
test,0.644969,0.310528,0
test,0.908239,0.210072,0
test,1.439455,0.084129,0
test,1.634675,0.058515,0
test,0.779695,0.255925,0
test,0.972261,0.189601,0
test,1.142078,0.142775,0
test,1.234048,0.121695,1
test,0.907119,0.210444,0
test,1.277218,0.112759,0
test,1.007848,0.178899,0
test,1.145664,0.141899,0
test,1.313885,0.105624,1
test,1.151927,0.140380,0
test,1.019084,0.175620,1
test,1.117117,0.148998,1
test,1.123491,0.147388,0
test,1.038997,0.169926,0
test,1.072361,0.160715,0
test,1.629594,0.059077,1
test,1.318276,0.104797,0
test,1.061356,0.163708,0
test,1.359086,0.097379,0
test,1.049854,0.166883,0
test,1.501937,0.074983,0
test,1.260893,0.116069,0
test,1.117809,0.148822,1
test,1.284315,0.111346,0
test,0.678737,0.296248,1
test,0.811970,0.243821,0
test,0.791822,0.251331,0
test,1.192883,0.130778,0
test,1.669754,0.054765,0
test,1.819390,0.041177,0
test,1.341415,0.100532,0
test,1.300253,0.108229,0
test,0.609683,0.325844,1
test,0.987198,0.185050,0
test,0.913665,0.208276,0
test,0.963746,0.192233,0
test,1.099557,0.153509,0
test,1.008373,0.178745,0
test,0.556210,0.349773,1
test,1.374373,0.094723,0
test,0.828177,0.237891,1
test,1.221774,0.124345,1
test,1.772225,0.045069,0
test,0.874185,0.221604,0
test,0.390914,0.428185,0
test,1.064199,0.162930,0
test,1.480288,0.078043,0
test,1.737504,0.048156,0
test,0.781135,0.255376,0
test,1.299010,0.108469,0
test,1.010407,0.178149,0
test,1.118215,0.148719,0
test,1.943303,0.032428,0
test,0.699109,0.287820,0
test,1.226122,0.123401,0
test,1.290308,0.110165,0
test,1.475736,0.078701,0
test,1.179395,0.133877,0
test,1.242415,0.119917,0
test,1.032505,0.171766,0
test,1.230738,0.122405,0
test,1.047042,0.167667,0
test,1.336472,0.101430,0
test,1.039117,0.169892,1
test,1.263130,0.115610,0
test,1.141221,0.142985,0
test,1.487815,0.076967,0
test,1.134582,0.144621,0
test,0.618090,0.322159,0
test,1.528576,0.071368,0
test,0.878280,0.220193,0
test,0.953870,0.195320,0
test,0.971302,0.189896,0
test,1.562331,0.067019,0
test,0.509298,0.371413,0
test,2.091325,0.024316,0
test,1.466817,0.080005,0
test,1.216972,0.125395,0
test,1.133532,0.144881,0
test,1.235666,0.121349,1
test,1.306337,0.107060,0
test,1.343565,0.100143,0
test,1.316681,0.105097,0
test,1.176874,0.134463,0
test,1.090798,0.155800,0
test,1.104618,0.152197,0
test,1.091528,0.155608,0
test,1.490131,0.076638,0
test,1.328067,0.102973,0
test,0.267883,0.489237,0
test,1.346770,0.099567,0
test,1.208421,0.127284,0
test,1.144387,0.142210,1
test,1.033444,0.171499,0
test,1.487234,0.077049,0
test,1.434258,0.084934,0
test,0.918137,0.206804,0
test,1.272116,0.113785,1
test,0.858503,0.227064,0
test,0.736115,0.272882,0
test,0.961985,0.192781,0
test,1.408718,0.088991,0
test,1.435938,0.084673,0
test,1.303926,0.107522,0
test,1.367529,0.095904,0
test,1.304853,0.107344,0
test,0.957556,0.194164,0
test,1.279577,0.112288,0
test,1.390123,0.092055,0
test,1.376287,0.094395,0
test,1.506674,0.074328,0
test,1.362491,0.096782,0
test,1.255434,0.117194,0
test,1.471045,0.079385,0
test,1.142044,0.142783,0
