split,hbar_s,pfail,label
train,0.592969,0.406073,0
train,1.107662,0.139131,0
train,1.479710,0.053906,0
train,1.266085,0.093939,0
train,0.876834,0.235829,1
train,0.558878,0.429304,0
train,1.164200,0.121217,0
train,1.027068,0.168446,0
train,1.252837,0.097147,0
train,1.135827,0.129945,0
train,1.322299,0.081362,0
train,0.609144,0.395190,0
train,1.442827,0.059427,0
train,0.938920,0.205925,0
train,1.783867,0.023720,0
train,0.539865,0.442404,1
train,1.631184,0.035931,0
train,0.939060,0.205861,0
train,0.556862,0.430689,0
train,0.632251,0.379823,1
train,0.705844,0.332583,0
train,1.040875,0.163096,0
train,1.085276,0.146817,0
train,0.591835,0.406840,1
train,0.839040,0.255446,0
train,1.814022,0.021840,0
train,1.627394,0.036301,0
train,1.046346,0.161015,1
train,0.867102,0.240779,1
train,0.904014,0.222380,0
train,1.126083,0.133063,0
train,0.389743,0.547176,1
train,0.734181,0.315197,1
train,0.100000,0.731295,1
train,1.029650,0.167435,0
train,1.141238,0.128240,0
train,0.632566,0.379615,0
train,1.558294,0.043717,0
train,0.298405,0.609502,1
train,0.191031,0.678330,1
train,0.951003,0.200444,0
train,1.321194,0.081593,0
train,1.607767,0.038275,0
train,0.643502,0.372425,0
train,1.335406,0.078658,0
train,0.832671,0.258855,0
train,0.772318,0.292597,0
train,1.247647,0.098430,0
train,1.143545,0.127519,0
train,0.140624,0.708346,0
train,1.514443,0.049153,0
train,1.471041,0.055159,0
train,0.568497,0.422713,0
train,1.028112,0.168037,0
train,1.072314,0.151425,0
train,0.967303,0.193223,0
train,0.602363,0.399741,0
train,0.547769,0.436947,0
train,0.838501,0.255733,0
train,1.377728,0.070482,0
train,1.094620,0.143567,0
train,0.683224,0.346799,0
train,1.197264,0.111688,1
train,0.100000,0.731295,0
train,1.366945,0.072487,0
train,0.100000,0.731295,1
train,0.686902,0.344468,0
train,0.346149,0.577235,0
train,0.267393,0.629978,1
train,1.372372,0.071471,0
train,0.639534,0.375027,0
train,1.005927,0.176909,1
train,0.828886,0.260895,1
train,1.064668,0.154199,0
train,0.884570,0.231945,0
train,0.272653,0.626536,1
train,1.298320,0.086527,0
train,0.627810,0.382759,1
train,0.149538,0.703158,1
train,0.657348,0.363402,0
train,1.525342,0.047745,0
train,1.232600,0.102235,0
train,0.693107,0.340553,1
train,0.692834,0.340724,1
train,0.705264,0.332944,1
train,1.784537,0.023677,0
train,1.021871,0.170496,0
train,1.043519,0.162088,0
train,1.313628,0.083196,0
train,0.957455,0.197562,0
train,0.733431,0.315651,1
train,0.761643,0.298827,0
train,0.817779,0.266941,0
train,0.833250,0.258544,0
train,1.177433,0.117322,0
train,0.873376,0.237580,1
train,1.179688,0.116669,0
train,0.813678,0.269196,0
train,0.885386,0.231538,1
train,0.100000,0.731295,1
train,1.262347,0.094834,0
train,1.005920,0.176911,0
train,1.299105,0.086354,0
train,0.100000,0.731295,0
train,1.789769,0.023340,0
train,0.787185,0.284049,0
train,1.348682,0.076004,0
train,0.382042,0.552518,1
train,1.125748,0.133171,0
train,0.375963,0.556726,1
train,0.569304,0.422161,0
train,1.711314,0.028913,0
train,0.764193,0.297332,0
train,0.947845,0.201866,1
train,1.241530,0.099961,0
train,1.073057,0.151158,0
train,0.917689,0.215824,0
train,1.014232,0.173545,0
train,1.931537,0.015809,0
train,0.824072,0.263505,0
train,0.940495,0.205205,1
train,1.322794,0.081258,0
train,1.347487,0.076240,0
train,1.384164,0.069309,0
train,1.137429,0.129438,0
train,0.335648,0.584399,1
train,1.585044,0.040689,0
train,0.334145,0.585421,1
train,0.986186,0.185108,0
train,0.510576,0.462735,0
train,0.821138,0.265104,0
train,0.997943,0.180190,0
train,0.994611,0.181573,0
train,1.039864,0.163483,0
train,1.576170,0.041670,0
train,1.054090,0.158104,0
train,0.740130,0.311610,1
train,1.283839,0.089789,0
train,1.385262,0.069111,0
train,0.297576,0.610055,0
train,1.118830,0.135425,1
train,1.165528,0.120821,0
train,0.716096,0.326237,0
train,1.469068,0.055448,0
train,0.782475,0.286741,1
train,0.906509,0.221173,0
train,0.772118,0.292713,1
train,0.857011,0.245987,0
train,0.356676,0.570019,1
train,0.201977,0.671601,1
train,1.567527,0.042648,0
train,0.468867,0.491886,0
train,0.403873,0.537348,0
train,0.100000,0.731295,1
train,0.562467,0.426842,1
train,0.254610,0.638289,0
train,1.588907,0.040268,0
train,1.304418,0.085186,0
train,0.540332,0.442081,1
train,1.863596,0.019061,0
train,1.291794,0.087984,0
train,0.703826,0.333839,0
train,0.100000,0.731295,1
train,1.880924,0.018174,0
train,0.224692,0.657412,1
train,0.109571,0.725992,0
train,1.310157,0.083941,0
train,1.947889,0.015112,0
train,1.472923,0.054885,1
train,1.103759,0.140447,0
train,1.117639,0.135816,0
train,1.234037,0.101866,0
train,1.191518,0.113296,0
train,0.976536,0.189222,0
train,0.896890,0.225851,0
train,0.821833,0.264724,1
train,0.510716,0.462638,1
train,0.723696,0.321573,0
train,0.100000,0.731295,1
train,0.805747,0.273591,1
train,0.405134,0.536470,1
train,0.353385,0.572278,1
train,0.930952,0.209600,0
train,1.476401,0.054381,0
train,1.263242,0.094619,0
train,0.143275,0.706809,0
train,0.404667,0.536795,1
train,1.273347,0.092221,0
train,0.407881,0.534555,1
train,0.748915,0.306354,0
train,1.097523,0.142569,0
train,0.414245,0.530115,0
train,0.897419,0.225593,1
train,0.249689,0.641467,0
train,0.579385,0.415286,1
train,0.993902,0.181869,1
train,0.133153,0.712652,0
train,1.048214,0.160309,0
train,0.841163,0.254316,0
train,1.098620,0.142194,0
train,0.950761,0.200552,0
train,1.463863,0.056216,0
train,0.906351,0.221250,0
train,0.656768,0.363779,1
train,0.905034,0.221886,1
train,1.094484,0.143614,1
train,0.871987,0.238286,0
train,0.868266,0.240183,0
train,0.534104,0.446390,0
train,0.551695,0.434243,0
train,0.218828,0.661104,1
train,1.637310,0.035341,0
train,0.290262,0.614920,1
train,0.538193,0.443560,1
train,0.526717,0.451511,0
train,1.252716,0.097176,0
train,0.717273,0.325513,0
train,1.411484,0.064531,0
train,0.546929,0.437526,0
train,0.975547,0.189647,0
train,0.474094,0.488226,1
train,1.815317,0.021763,0
train,0.315581,0.597988,1
train,0.989419,0.183745,0
train,1.135200,0.130144,0
train,1.036210,0.164889,1
train,0.766621,0.295913,0
train,0.791581,0.281551,1
train,0.869715,0.239443,0
train,0.783849,0.285954,1
train,1.283746,0.089810,0
train,1.844735,0.020075,0
train,0.599129,0.401917,1
train,0.233589,0.651775,0
train,0.810273,0.271077,0
train,2.010869,0.012698,0
train,0.488346,0.478253,0
train,1.587603,0.040410,0
train,1.604965,0.038565,0
train,0.600885,0.400735,0
train,1.106042,0.139676,0
train,1.582778,0.040937,0
train,0.679393,0.349235,0
train,0.758389,0.300741,1
train,0.588244,0.409271,0
train,0.393359,0.544664,1
train,0.557825,0.430027,1
train,0.299227,0.608954,0
train,0.865338,0.241684,0
train,0.503512,0.467660,1
train,0.955204,0.198564,0
train,0.149847,0.702978,1
train,0.998896,0.179796,0
train,1.225088,0.104184,0
train,0.100000,0.731295,1
train,1.018325,0.171906,1
train,1.402451,0.066076,0
train,0.305662,0.604652,0
train,1.602658,0.038805,0
train,1.038559,0.163984,1
train,0.532745,0.447332,0
train,0.824904,0.263053,0
train,1.101247,0.141299,0
train,0.884202,0.232128,0
train,1.092440,0.144320,0
train,0.435697,0.515119,1
train,0.926212,0.211809,0
train,0.213828,0.664235,0
train,0.799948,0.276832,0
train,0.443242,0.509837,0
train,0.519012,0.456864,0
train,1.406242,0.065423,0
train,1.341090,0.077512,0
train,1.124112,0.133702,0
train,0.358459,0.568794,1
train,0.707616,0.331481,0
train,1.395894,0.067219,0
train,0.913773,0.217687,0
train,1.893698,0.017547,0
train,1.026993,0.168476,0
train,0.936422,0.207072,0
train,0.710898,0.329447,0
train,0.910093,0.219448,1
train,0.781389,0.287364,0
train,1.168649,0.119895,0
train,1.280516,0.090553,0
train,0.496305,0.472691,1
train,0.250945,0.640657,1
train,0.100000,0.731295,1
train,1.078596,0.149177,0
train,0.353485,0.572210,0
train,0.100000,0.731295,1
train,1.024860,0.169315,1
train,1.971850,0.014144,0
train,0.847268,0.251085,0
train,1.227321,0.103601,0
train,0.886823,0.230822,0
train,0.805500,0.273729,0
train,1.263584,0.094537,0
train,0.719376,0.324219,1
train,0.970327,0.191906,1
train,0.994764,0.181510,0
train,0.549359,0.435851,1
train,1.296419,0.086949,0
train,0.771268,0.293207,0
train,0.509915,0.463196,0
train,1.091429,0.144670,0
train,0.445689,0.508122,0
train,0.862682,0.243051,0
train,0.845896,0.251809,0
train,1.338653,0.078001,0
train,1.063614,0.154584,0
train,0.838738,0.255607,0
train,1.217995,0.106053,0
train,1.475593,0.054498,0
train,1.101015,0.141378,0
train,0.854659,0.247211,0
train,0.259674,0.635006,1
train,0.370699,0.560363,1
train,0.712649,0.328364,0
train,0.575720,0.417782,0
train,0.765863,0.296355,1
train,0.875492,0.236507,0
train,1.088362,0.145737,0
train,0.818276,0.266669,0
train,1.068926,0.152649,0
train,0.879013,0.234730,0
train,0.100000,0.731295,0
train,0.427299,0.520994,1
train,0.785161,0.285204,0
train,0.305637,0.604668,1
train,1.119968,0.135052,0
train,1.538838,0.046054,0
train,1.398443,0.066772,0
train,0.753951,0.303363,0
train,1.520827,0.048323,0
train,0.916900,0.216198,1
train,0.698311,0.337285,0
train,0.573969,0.418976,1
train,0.713889,0.327598,1
train,0.675320,0.351833,1
train,0.926687,0.211587,0
train,0.922258,0.213665,0
train,0.851371,0.248930,0
train,1.046622,0.160910,0
train,1.385791,0.069016,0
train,1.277299,0.091298,0
train,0.181796,0.683951,1
train,0.100000,0.731295,0
train,1.270444,0.092904,0
train,0.234905,0.650938,1
train,0.748856,0.306389,1
train,0.323449,0.592676,0
train,0.100000,0.731295,0
train,1.093658,0.143899,0
train,1.191620,0.113267,0
train,0.590570,0.407695,1
train,0.100000,0.731295,1
train,0.604190,0.398513,1
train,1.026312,0.168744,0
train,0.184490,0.682317,1
train,0.932512,0.208877,0
train,0.843111,0.253282,0
train,1.110681,0.138121,0
train,0.903811,0.222479,0
train,0.412119,0.531599,1
train,1.388457,0.068537,0
train,0.778662,0.288931,1
train,0.837713,0.256154,1
train,0.430029,0.519085,1
train,0.650523,0.367838,1
train,0.451839,0.503815,1
train,0.772174,0.292681,1
train,1.620269,0.037006,0
train,0.232644,0.652376,0
train,0.123897,0.717934,1
train,1.512027,0.049470,0
train,0.755804,0.302267,0
train,0.548917,0.436156,1
train,1.317957,0.082276,0
train,0.577473,0.416587,1
train,1.671704,0.032198,0
train,1.155067,0.123970,0
train,0.630440,0.381019,0
train,1.820789,0.021439,0
train,0.577428,0.416618,0
train,1.183943,0.115446,0
train,0.984682,0.185745,0
train,1.435784,0.060540,0
train,1.552680,0.044380,0
train,0.864402,0.242165,0
train,0.510962,0.462466,0
train,1.056987,0.157027,0
train,0.545028,0.438838,0
train,1.756024,0.025596,0
train,0.911441,0.218802,1
train,0.685605,0.345289,0
train,0.933106,0.208602,0
train,0.243793,0.645257,1
train,0.412774,0.531142,1
train,1.390186,0.068228,0
train,0.554398,0.432383,1
val,0.378890,0.554701,1
val,1.091494,0.144647,0
val,1.383567,0.069417,0
val,1.173529,0.118460,0
val,1.298221,0.086549,1
val,0.509442,0.463525,0
val,0.210185,0.666508,1
val,1.525600,0.047712,0
val,0.704794,0.333236,1
val,0.737125,0.313419,0
val,1.447687,0.058670,0
val,1.100304,0.141620,0
val,1.055149,0.157710,0
val,1.824251,0.021236,0
val,0.560417,0.428248,0
val,1.267528,0.093595,0
val,0.875656,0.236425,0
val,0.970867,0.191671,0
val,1.537811,0.046181,0
val,1.078526,0.149202,0
val,1.092233,0.144391,0
val,1.332628,0.079224,0
val,0.685771,0.345184,1
val,0.472356,0.489443,1
val,0.379836,0.554046,1
val,0.100000,0.731295,0
val,1.775293,0.024283,0
val,0.353556,0.572161,0
val,0.750436,0.305449,0
val,0.725434,0.320511,0
val,0.988333,0.184202,0
val,1.217082,0.106296,0
val,1.237213,0.101055,0
val,0.587615,0.409697,1
val,0.774795,0.291162,0
val,0.977161,0.188953,0
val,0.738089,0.312838,1
val,1.573306,0.041992,0
val,1.070939,0.151921,0
val,1.180695,0.116379,0
val,1.148297,0.126045,0
val,1.378063,0.070420,0
val,0.931460,0.209365,0
val,0.266426,0.630610,1
val,1.029860,0.167354,0
val,0.556889,0.430670,0
val,0.612122,0.393197,0
val,1.113864,0.137063,0
val,1.407227,0.065254,0
val,0.859572,0.244658,0
val,0.988975,0.183932,0
val,1.615997,0.037435,0
val,0.958339,0.197169,0
val,2.020757,0.012355,0
val,1.104479,0.140203,0
val,0.100000,0.731295,1
val,1.189004,0.114006,0
val,1.021521,0.170635,0
val,1.430389,0.061406,0
val,1.152932,0.124621,0
val,0.787695,0.283759,1
val,0.299066,0.609062,1
val,0.755940,0.302187,0
val,0.467266,0.493008,1
val,0.588764,0.408918,1
val,1.114860,0.136733,0
val,1.601457,0.038931,0
val,1.027602,0.168237,0
val,0.311853,0.600497,0
val,1.050071,0.159609,1
val,1.388484,0.068532,0
val,0.575598,0.417865,0
val,0.789692,0.282622,0
val,0.856610,0.246195,0
val,0.496796,0.472348,1
val,1.141726,0.128087,0
val,0.795573,0.279293,0
val,1.038790,0.163896,0
val,0.450629,0.504663,1
val,0.653144,0.366132,0
val,1.175072,0.118009,0
val,0.682225,0.347433,0
val,1.627134,0.036326,0
val,0.670164,0.355135,0
val,0.951108,0.200396,0
val,1.269666,0.093088,1
val,0.211735,0.665542,1
val,0.100000,0.731295,0
val,0.163455,0.694955,0
val,1.418163,0.063410,0
val,0.601664,0.400211,1
val,2.001190,0.013043,0
val,0.596089,0.403967,1
val,0.933048,0.208629,0
val,1.543949,0.045429,0
val,1.752742,0.025826,0
val,1.777677,0.024125,0
val,1.393765,0.067594,0
val,1.310828,0.083797,0
val,1.116637,0.136146,0
val,1.200262,0.110858,0
val,0.601966,0.400007,0
val,0.481811,0.482825,1
val,0.848481,0.250446,0
val,0.773417,0.291960,1
val,0.646047,0.370759,0
val,1.163374,0.121464,0
val,1.279887,0.090698,0
val,0.889783,0.229353,1
val,1.514889,0.049094,0
val,0.336240,0.583996,0
val,0.762853,0.298117,1
val,0.527430,0.451016,0
val,0.100000,0.731295,1
val,0.812794,0.269684,1
val,0.795214,0.279496,0
val,1.531052,0.047022,0
val,1.133865,0.130568,0
val,0.389116,0.547612,1
val,1.684342,0.031113,0
val,1.399465,0.066594,0
val,1.111944,0.137701,0
val,0.748082,0.306850,0
val,0.418252,0.527317,0
val,0.682507,0.347254,0
val,1.339937,0.077743,0
val,1.698064,0.029974,0
val,1.544460,0.045367,0
val,0.630018,0.381298,0
val,0.346172,0.577218,1
val,0.913399,0.217866,1
val,0.100000,0.731295,1
val,0.995425,0.181234,0
val,0.783579,0.286109,0
val,0.640284,0.374535,1
val,0.132384,0.713093,0
val,1.081120,0.148281,0
val,0.610285,0.394426,0
val,0.323537,0.592617,1
val,0.100000,0.731295,0
val,0.837618,0.256204,1
val,1.647513,0.034379,0
val,1.597567,0.039341,0
val,0.644307,0.371898,0
val,0.579005,0.415545,0
val,1.060948,0.155563,1
val,0.400727,0.539540,1
val,0.985806,0.185269,0
val,1.194736,0.112393,0
val,1.402120,0.066133,0
val,0.804931,0.274046,0
val,0.758347,0.300766,0
val,0.454908,0.501665,0
val,0.477904,0.485559,0
val,0.748084,0.306848,0
val,1.015314,0.173111,0
val,1.261113,0.095131,0
val,0.488569,0.478097,1
val,1.521710,0.048210,0
val,0.727994,0.318951,0
val,0.840385,0.254730,1
val,0.513755,0.460521,1
val,0.100000,0.731295,0
val,1.247820,0.098387,0
val,1.181580,0.116124,0
val,0.723403,0.321752,0
val,0.880146,0.234161,0
val,1.082173,0.147909,0
val,0.146854,0.704726,0
val,0.611926,0.393328,0
val,1.207419,0.108896,0
val,0.285570,0.618028,0
val,0.982101,0.186841,0
val,0.239538,0.647982,1
val,1.059893,0.155952,0
val,0.833961,0.258162,1
val,0.123191,0.718335,0
val,1.374133,0.071145,0
val,0.519434,0.456570,1
val,0.485386,0.480323,1
val,0.940256,0.205314,0
val,1.366887,0.072498,0
val,0.392880,0.544997,1
val,0.877756,0.235364,0
val,1.042967,0.162298,0
val,1.161898,0.121906,0
val,0.929399,0.210322,0
val,0.684837,0.345776,0
val,0.477584,0.485783,1
val,0.888765,0.229857,0
val,0.367537,0.562544,0
val,0.100000,0.731295,1
val,1.046452,0.160974,0
val,1.256771,0.096184,0
val,0.100000,0.731295,1
val,0.395621,0.543092,0
val,1.128619,0.132245,1
val,1.775873,0.024245,0
val,0.859357,0.244769,0
val,0.522399,0.454510,0
val,0.767697,0.295285,1
val,1.468694,0.055502,0
val,0.559316,0.429003,0
val,0.490364,0.476843,0
val,0.632765,0.379483,1
val,0.421002,0.525396,1
val,0.905202,0.221805,0
val,1.581105,0.041122,0
val,0.995386,0.181251,0
val,0.736441,0.313832,1
val,0.718685,0.324644,1
val,0.146564,0.704895,0
val,1.247399,0.098491,0
val,0.814973,0.268483,0
val,0.768784,0.294651,0
val,2.286898,0.005899,0
val,0.984439,0.185848,0
val,0.511694,0.461956,0
val,0.658139,0.362889,0
val,1.366801,0.072514,0
val,0.900972,0.223858,0
val,0.202775,0.671108,1
val,1.263653,0.094520,0
val,0.549335,0.435868,1
val,1.692984,0.030391,0
val,1.336022,0.078533,0
val,0.648705,0.369023,1
val,1.426457,0.062044,1
val,0.880535,0.233965,0
val,1.233748,0.101940,0
val,1.068130,0.152938,0
val,0.469140,0.491696,1
val,0.560403,0.428258,0
val,1.313482,0.083227,0
val,0.699351,0.336634,1
val,0.668358,0.356295,0
val,0.420195,0.525960,1
val,1.040620,0.163194,0
val,1.778136,0.024095,0
val,0.369610,0.561114,0
val,0.860899,0.243971,0
val,1.485499,0.053085,0
val,0.814161,0.268930,1
val,1.053567,0.158300,1
val,0.371923,0.559518,1
val,1.042738,0.162385,0
val,0.765785,0.296401,0
val,1.293578,0.087583,0
val,1.384324,0.069280,0
val,2.015304,0.012543,0
val,1.110835,0.138070,0
val,0.996608,0.180743,0
val,0.937473,0.206589,1
val,0.691075,0.341832,0
val,1.002318,0.178386,0
val,0.717069,0.325638,1
val,0.925807,0.211999,0
val,1.442919,0.059413,0
val,0.397056,0.542094,0
val,1.362945,0.073244,0
val,1.442702,0.059447,0
val,0.796869,0.278563,0
val,0.100000,0.731295,1
val,0.576480,0.417264,1
val,1.433648,0.060881,0
val,0.839709,0.255089,0
val,0.400314,0.539827,0
val,0.622851,0.386047,1
val,1.228279,0.103352,0
val,1.096030,0.143082,0
val,0.742481,0.310199,1
val,0.684929,0.345718,0
val,0.673709,0.352864,0
val,0.434915,0.515666,0
val,1.576919,0.041587,0
val,0.704956,0.333136,1
val,1.397721,0.066898,0
val,1.534592,0.046580,0
val,1.299240,0.086324,0
val,0.655771,0.364425,1
val,1.031679,0.166645,0
val,0.839112,0.255407,0
val,0.443334,0.509772,0
val,0.995962,0.181012,0
val,0.319432,0.595391,1
val,1.384456,0.069256,0
val,0.640922,0.374116,0
val,0.940522,0.205192,0
val,0.977480,0.188817,0
val,0.733493,0.315613,1
val,1.114012,0.137014,0
val,0.636293,0.377158,0
val,1.242084,0.099822,0
val,0.244309,0.644926,1
val,0.906871,0.220999,1
val,1.722518,0.028045,0
val,0.399851,0.540149,1
val,0.545015,0.438847,1
val,1.081259,0.148232,0
val,0.930812,0.209665,0
test,1.007784,0.176152,0
test,1.070134,0.152212,1
test,1.135625,0.130009,0
test,1.349365,0.075870,0
test,1.034418,0.165581,0
test,0.741434,0.310826,0
test,1.152658,0.124705,0
test,1.704947,0.029419,0
test,0.790315,0.282269,1
test,0.411462,0.532058,1
test,1.348186,0.076102,0
test,0.795828,0.279149,0
test,0.100000,0.731295,1
test,1.231340,0.102560,0
test,0.609102,0.395218,0
test,0.809260,0.271639,0
test,0.999391,0.179591,0
test,0.935725,0.207393,0
test,1.169253,0.119717,0
test,0.654031,0.365555,0
test,1.080898,0.148360,0
test,0.733204,0.315788,1
test,1.182465,0.115870,0
test,1.126915,0.132794,1
test,0.429053,0.519768,1
test,1.338692,0.077994,0
test,0.608816,0.395409,1
test,1.213626,0.107220,0
test,1.015279,0.173125,0
test,1.677183,0.031723,0
test,0.749440,0.306041,0
test,0.692807,0.340741,0
test,0.841261,0.254264,0
test,0.713569,0.327795,1
test,1.209974,0.108203,0
test,0.122660,0.718635,1
test,0.375843,0.556809,0
test,0.369489,0.561198,0
test,1.277638,0.091219,0
test,1.619776,0.037055,0
test,0.802998,0.275125,0
test,0.774030,0.291605,1
test,0.881523,0.233469,0
test,1.372845,0.071383,0
test,0.432691,0.517222,0
test,0.957266,0.197646,1
test,1.288839,0.088650,0
test,1.075492,0.150284,0
test,0.935312,0.207584,0
test,1.300471,0.086052,0
test,0.100000,0.731295,1
test,1.155044,0.123977,0
test,0.555666,0.431511,0
test,0.100000,0.731295,0
test,1.080041,0.148664,0
test,1.468146,0.055583,0
test,0.788148,0.283501,1
test,1.278794,0.090951,0
test,1.575525,0.041743,0
test,1.441712,0.059602,0
test,1.587984,0.040368,0
test,1.183957,0.115442,0
test,0.883945,0.232257,0
test,0.129115,0.714963,0
test,0.739272,0.312126,0
test,0.470539,0.490715,0
test,1.826924,0.021081,0
test,0.770851,0.293449,0
test,0.905442,0.221689,0
test,1.098168,0.142349,0
test,0.869621,0.239491,0
test,1.612773,0.037762,0
test,0.569808,0.421817,1
test,0.937573,0.206543,1
test,0.515888,0.459036,1
test,0.255990,0.637396,1
test,0.574704,0.418475,1
test,0.833333,0.258499,1
test,0.656814,0.363748,0
test,0.538411,0.443410,1
test,0.217157,0.662152,1
test,0.812602,0.269790,1
test,0.172876,0.689329,1
test,1.192025,0.113153,0
test,0.887098,0.230685,0
test,0.194102,0.676450,0
test,0.710856,0.329473,0
test,0.511530,0.462071,0
test,0.993629,0.181983,0
test,1.453203,0.057823,0
test,0.100000,0.731295,1
test,0.901762,0.223474,0
test,0.777940,0.289347,0
test,1.152103,0.124875,0
test,0.945938,0.202728,1
test,0.511614,0.462012,1
test,0.706426,0.332221,0
test,0.491788,0.475847,0
test,1.334203,0.078903,0
test,0.859590,0.244648,0
test,1.705536,0.029372,0
test,0.822703,0.264250,0
test,0.531217,0.448390,1
test,0.168829,0.691753,0
test,0.100000,0.731295,1
test,0.137139,0.710359,0
test,0.970207,0.191958,0
test,1.078926,0.149059,0
test,0.138464,0.709594,1
test,1.252767,0.097164,0
test,0.632623,0.379578,1
test,0.916057,0.216599,0
test,1.575499,0.041746,0
test,1.253578,0.096965,0
test,0.729161,0.318241,1
test,0.448963,0.505829,0
test,0.100000,0.731295,1
test,0.526381,0.451744,1
test,0.754991,0.302747,0
test,0.405769,0.536027,1
test,0.790934,0.281917,0
test,0.884583,0.231938,0
test,0.748815,0.306413,0
test,0.557499,0.430251,0
test,0.925895,0.211958,0
test,1.048873,0.160060,0
test,0.359320,0.568202,1
test,1.484920,0.053167,0
test,0.805635,0.273653,0
test,0.858482,0.245222,1
test,1.168696,0.119881,0
test,0.954947,0.198678,0
test,1.278911,0.090924,0
test,0.979206,0.188077,0
test,0.574403,0.418680,1
test,1.012677,0.174171,0
test,0.335323,0.584620,0
test,0.898852,0.224892,0
test,0.835047,0.257580,1
test,0.756347,0.301946,0
test,0.792158,0.281224,0
test,0.100000,0.731295,1
test,0.603074,0.399263,0
test,0.891780,0.228365,0
test,0.921935,0.213817,0
test,0.387546,0.548701,1
test,1.419569,0.063176,0
test,0.460221,0.497943,0
test,1.286256,0.089237,0
test,1.042237,0.162576,0
test,0.559198,0.429085,0
test,1.648890,0.034251,0
test,0.312863,0.599817,1
test,1.263619,0.094529,0
test,1.300262,0.086098,0
test,0.548221,0.436636,0
test,1.476609,0.054351,1
test,0.737479,0.313205,1
test,0.979912,0.187775,1
test,0.967145,0.193292,0
test,0.789561,0.282697,0
test,1.214864,0.106888,0
test,1.207070,0.108991,0
test,0.100000,0.731295,1
test,1.436953,0.060354,0
test,0.101879,0.730259,0
test,1.314646,0.082979,0
test,1.357017,0.074380,0
test,0.359065,0.568378,1
test,0.665134,0.358370,0
test,0.352433,0.572931,1
test,0.753286,0.303757,0
test,0.711385,0.329146,0
test,1.200847,0.110696,1
test,1.439639,0.059928,0
test,1.478058,0.054143,0
test,0.597024,0.403336,0
test,0.755850,0.302240,0
test,0.100000,0.731295,1
test,0.487358,0.478944,0
test,1.284183,0.089710,0
test,1.577012,0.041576,0
test,0.294543,0.612075,0
test,0.583391,0.412562,1
test,0.838117,0.255938,0
test,0.976073,0.189421,1
test,0.485678,0.480119,0
test,1.040827,0.163115,0
test,0.636772,0.376843,0
test,0.843496,0.253078,1
test,1.095828,0.143151,1
test,0.852890,0.248135,0
test,0.653626,0.365818,1
test,0.800676,0.276424,1
test,0.810237,0.271098,0
test,0.683495,0.346627,0
test,0.733542,0.315584,0
test,1.569391,0.042436,0
test,1.102414,0.140902,0
test,0.717034,0.325659,1
test,1.163629,0.121387,0
test,0.699781,0.336365,1
test,1.377906,0.070449,0
test,1.016339,0.172700,0
test,0.801714,0.275843,1
test,1.051473,0.159083,0
test,0.143106,0.706907,0
test,0.342955,0.579417,1
test,0.312734,0.599905,0
test,0.914324,0.217424,0
test,1.629632,0.036082,0
test,1.854085,0.019566,0
test,1.137123,0.129535,0
test,1.075380,0.150324,0
test,0.100000,0.731295,0
test,0.605797,0.397434,0
test,0.495497,0.473255,1
test,0.570619,0.421263,0
test,0.774335,0.291429,0
test,0.637559,0.376325,0
test,0.100000,0.731295,0
test,1.186560,0.114699,0
test,0.367266,0.562732,0
test,0.957661,0.197470,1
test,1.783337,0.023755,0
test,0.436277,0.514713,1
test,0.100000,0.731295,0
test,0.721298,0.323041,0
test,1.345432,0.076646,0
test,1.731256,0.027385,0
test,0.296703,0.610637,0
test,1.073515,0.150993,0
test,0.640610,0.374321,0
test,0.802323,0.275502,0
test,2.039955,0.011716,0
test,0.173663,0.688856,0
test,0.964183,0.194590,0
test,1.060462,0.155742,0
test,1.338604,0.078011,0
test,0.894092,0.227225,0
test,0.988623,0.184080,0
test,0.673758,0.352832,0
test,0.971107,0.191567,0
test,0.695563,0.339008,1
test,1.129707,0.131896,0
test,0.683675,0.346513,1
test,1.019695,0.171360,0
test,0.836832,0.256625,0
test,1.356723,0.074437,0
test,0.826873,0.261984,0
test,0.100000,0.731295,1
test,1.417865,0.063460,0
test,0.442420,0.510412,0
test,0.555805,0.431415,0
test,0.581952,0.413540,0
test,1.468497,0.055531,0
test,0.100000,0.731295,1
test,2.261987,0.006323,0
test,1.325226,0.080751,0
test,0.950458,0.200689,0
test,0.825298,0.262839,0
test,0.978499,0.188379,1
test,1.084505,0.147087,0
test,1.140347,0.128519,0
test,1.100022,0.141716,0
test,0.890311,0.229091,0
test,0.761198,0.299089,0
test,0.781927,0.287055,0
test,0.762291,0.298447,0
test,1.360197,0.073769,0
test,1.117101,0.135994,0
test,0.100000,0.731295,1
test,1.145155,0.127018,0
test,0.937631,0.206516,0
test,0.841581,0.254094,1
test,0.675167,0.351931,1
test,1.355851,0.074605,0
test,1.276387,0.091510,0
test,0.502205,0.468572,1
test,1.033174,0.166064,1
test,0.412754,0.531156,0
test,0.229172,0.654579,1
test,0.567977,0.423069,0
test,1.238077,0.100835,0
test,1.278906,0.090925,0
test,1.080888,0.148363,0
test,1.176293,0.117653,0
test,1.082280,0.147871,0
test,0.561333,0.427619,0
test,1.044365,0.161766,0
test,1.210184,0.108146,0
test,1.189431,0.113885,0
test,1.385011,0.069156,0
test,1.168737,0.119869,0
test,1.008152,0.176003,0
test,1.331568,0.079441,0
test,0.838065,0.255966,0
